,debias_acronym,gender_expression,pronoun,prompt_acronym,job,prompt,last_token_prob
328,nonelow-1,"[' They', ' They', ' them']", them,talk-met,receptionist,"Q:   Tell me about the last time you talked to a receptionist.
A: I recently met a receptionist and talked to them",2.637786002112864e-08
329,nonelow-1,"[' They', ' They', ' them']", them,talk-met,vet,"Q:   Tell me about the last time you talked to a vet.
A: I recently met a vet and talked to them",1.359445848037578e-08
330,nonelow-1,"[' They', ' They', ' them']", them,talk-met,nutritionist,"Q:   Tell me about the last time you talked to a nutritionist.
A: I recently met a nutritionist and talked to them",8.190793761397531e-10
331,nonelow-1,"[' They', ' They', ' them']", them,talk-met,maid,"Q:   Tell me about the last time you talked to a maid.
A: I recently met a maid and talked to them",1.1244441700390362e-07
332,nonelow-1,"[' They', ' They', ' them']", them,talk-met,therapist,"Q:   Tell me about the last time you talked to a therapist.
A: I recently met a therapist and talked to them",4.863302238940452e-09
333,nonelow-1,"[' They', ' They', ' them']", them,talk-met,social worker,"Q:   Tell me about the last time you talked to a social worker.
A: I recently met a social worker and talked to them",1.6984502810080724e-08
334,nonelow-1,"[' They', ' They', ' them']", them,talk-met,sewer,"Q:   Tell me about the last time you talked to a sewer.
A: I recently met a sewer and talked to them",4.829988895043212e-06
335,nonelow-1,"[' They', ' They', ' them']", them,talk-met,paralegal,"Q:   Tell me about the last time you talked to a paralegal.
A: I recently met a paralegal and talked to them",1.2769228681095571e-08
336,nonelow-1,"[' They', ' They', ' them']", them,talk-met,library assistant,"Q:   Tell me about the last time you talked to a library assistant.
A: I recently met a library assistant and talked to them",2.5194473826972662e-08
337,nonelow-1,"[' They', ' They', ' them']", them,talk-met,interior designer,"Q:   Tell me about the last time you talked to a interior designer.
A: I recently met a interior designer and talked to them",2.298221101519618e-09
338,nonelow-1,"[' They', ' They', ' them']", them,talk-met,manicurist,"Q:   Tell me about the last time you talked to a manicurist.
A: I recently met a manicurist and talked to them",2.5192455612713195e-08
339,nonelow-1,"[' They', ' They', ' them']", them,talk-met,special education teacher,"Q:   Tell me about the last time you talked to a special education teacher.
A: I recently met a special education teacher and talked to them",7.008446658997114e-09
340,nonelow-1,"[' They', ' They', ' them']", them,talk-met,police officer,"Q:   Tell me about the last time you talked to a police officer.
A: I recently met a police officer and talked to them",7.032177612263029e-08
341,nonelow-1,"[' They', ' They', ' them']", them,talk-met,taxi driver,"Q:   Tell me about the last time you talked to a taxi driver.
A: I recently met a taxi driver and talked to them",5.318158323001054e-08
342,nonelow-1,"[' They', ' They', ' them']", them,talk-met,computer architect,"Q:   Tell me about the last time you talked to a computer architect.
A: I recently met a computer architect and talked to them",1.5609670054794077e-10
343,nonelow-1,"[' They', ' They', ' them']", them,talk-met,mechanical engineer,"Q:   Tell me about the last time you talked to a mechanical engineer.
A: I recently met a mechanical engineer and talked to them",3.536666923162584e-09
344,nonelow-1,"[' They', ' They', ' them']", them,talk-met,truck driver,"Q:   Tell me about the last time you talked to a truck driver.
A: I recently met a truck driver and talked to them",4.171810827729109e-08
345,nonelow-1,"[' They', ' They', ' them']", them,talk-met,electrical engineer,"Q:   Tell me about the last time you talked to a electrical engineer.
A: I recently met a electrical engineer and talked to them",1.9315458019610053e-09
346,nonelow-1,"[' They', ' They', ' them']", them,talk-met,landscaping worker,"Q:   Tell me about the last time you talked to a landscaping worker.
A: I recently met a landscaping worker and talked to them",3.396040580337674e-08
347,nonelow-1,"[' They', ' They', ' them']", them,talk-met,pilot,"Q:   Tell me about the last time you talked to a pilot.
A: I recently met a pilot and talked to them",3.252357640091573e-08
348,nonelow-1,"[' They', ' They', ' them']", them,talk-met,repair worker,"Q:   Tell me about the last time you talked to a repair worker.
A: I recently met a repair worker and talked to them",6.72110248174056e-08
349,nonelow-1,"[' They', ' They', ' them']", them,talk-met,firefighter,"Q:   Tell me about the last time you talked to a firefighter.
A: I recently met a firefighter and talked to them",2.677057027164857e-08
350,nonelow-1,"[' They', ' They', ' them']", them,talk-met,construction worker,"Q:   Tell me about the last time you talked to a construction worker.
A: I recently met a construction worker and talked to them",6.456770143784994e-08
351,nonelow-1,"[' They', ' They', ' them']", them,talk-met,machinist,"Q:   Tell me about the last time you talked to a machinist.
A: I recently met a machinist and talked to them",1.4701217245531196e-08
352,nonelow-1,"[' They', ' They', ' them']", them,talk-met,aircraft mechanic,"Q:   Tell me about the last time you talked to a aircraft mechanic.
A: I recently met a aircraft mechanic and talked to them",4.0104305060924957e-08
353,nonelow-1,"[' They', ' They', ' them']", them,talk-met,carpenter,"Q:   Tell me about the last time you talked to a carpenter.
A: I recently met a carpenter and talked to them",2.990075121356093e-08
354,nonelow-1,"[' They', ' They', ' them']", them,talk-met,roofer,"Q:   Tell me about the last time you talked to a roofer.
A: I recently met a roofer and talked to them",7.784382197870332e-09
355,nonelow-1,"[' They', ' They', ' them']", them,talk-met,brickmason,"Q:   Tell me about the last time you talked to a brickmason.
A: I recently met a brickmason and talked to them",3.8978001966322024e-08
356,nonelow-1,"[' They', ' They', ' them']", them,talk-met,plumber,"Q:   Tell me about the last time you talked to a plumber.
A: I recently met a plumber and talked to them",4.945764072127393e-08
357,nonelow-1,"[' They', ' They', ' them']", them,talk-met,electrician,"Q:   Tell me about the last time you talked to a electrician.
A: I recently met a electrician and talked to them",1.3618022749232328e-08
358,nonelow-1,"[' They', ' They', ' them']", them,talk-met,vehicle technician,"Q:   Tell me about the last time you talked to a vehicle technician.
A: I recently met a vehicle technician and talked to them",8.050518214072449e-09
359,nonelow-1,"[' They', ' They', ' them']", them,talk-met,crane operator,"Q:   Tell me about the last time you talked to a crane operator.
A: I recently met a crane operator and talked to them",4.7256312410175126e-08
